Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1704659034,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,60,60,2,1.8575969832454575,1.571332999446895,5.9195249996264465,0.0
1704659035,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,60,60,2,1.8575969832454575,1.571332999446895,5.9195249996264465,0.0
1704659036,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,61,61,2,1.8598026392402196,1.571332999446895,5.9195249996264465,0.0
1704659037,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,62,62,2,1.8566386450754269,1.571332999446895,5.9195249996264465,0.0
1704659038,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,62,62,2,1.8566386450754269,1.571332999446895,5.9195249996264465,0.0
1704659039,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,62,62,2,1.8566386450754269,1.571332999446895,5.9195249996264465,0.0
1704659040,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,63,63,2,1.858529158660473,1.571332999446895,5.9195249996264465,0.0
1704659041,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,64,64,2,1.8563652030252342,1.571332999446895,5.9195249996264465,0.0
1704659042,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,64,64,2,1.8563652030252342,1.571332999446895,5.9195249996264465,0.0
1704659043,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,65,65,2,1.8539847383530845,1.571332999446895,5.9195249996264465,0.0
1704659044,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,65,65,2,1.8539847383530845,1.571332999446895,5.9195249996264465,0.0
1704659045,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,66,66,2,1.8579326059614576,1.571332999446895,5.9195249996264465,0.0
1704659046,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,66,66,2,1.8579326059614576,1.571332999446895,5.9195249996264465,0.0
1704659047,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,67,67,2,1.8553953282682767,1.571332999446895,5.9195249996264465,0.0
1704659048,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,67,67,2,1.8553953282682767,1.571332999446895,5.9195249996264465,0.0
1704659049,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,68,68,2,1.8572342352105324,1.571332999446895,5.9195249996264465,0.0
1704659050,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,68,68,2,1.8572342352105324,1.571332999446895,5.9195249996264465,0.0
1704659051,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,69,69,2,1.853350159354454,1.571332999446895,5.9195249996264465,0.0
1704659052,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,69,69,2,1.853350159354454,1.571332999446895,5.9195249996264465,0.0
1704659053,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,70,70,2,1.8493784856608337,1.571332999446895,5.9195249996264465,0.0
1704659054,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,70,70,2,1.8493784856608337,1.571332999446895,5.9195249996264465,0.0
1704659055,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,71,71,2,1.845151070342645,1.5492319980694447,5.9195249996264465,0.0
1704659056,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,72,72,2,1.842261944350159,1.5492319980694447,5.9195249996264465,0.0
1704659057,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,72,72,2,1.842261944350159,1.5492319980694447,5.9195249996264465,0.0
1704659058,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,72,72,2,1.842261944350159,1.5492319980694447,5.9195249996264465,0.0
1704659059,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,2,3,6,6,6,6,73,73,2,1.8393958081317465,1.5492319980694447,5.9195249996264465,0.0
1704659060,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,2,3,6,6,6,6,73,73,2,1.8393958081317465,1.5492319980694447,5.9195249996264465,0.0
1704659061,1,,Aggregated,0.600000,0.600000,2,2,2,2,2,2,3,6,6,6,6,73,73,2,1.8393958081317465,1.5492319980694447,5.9195249996264465,0.0
1704659062,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,74,74,2,1.846722202596563,1.5492319980694447,5.9195249996264465,0.0
1704659063,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,75,75,2,1.8447917198742896,1.5492319980694447,5.9195249996264465,0.0
1704659064,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,75,75,2,1.8447917198742896,1.5492319980694447,5.9195249996264465,0.0
1704659065,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,75,75,2,1.8447917198742896,1.5492319980694447,5.9195249996264465,0.0
1704659066,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,76,76,2,1.8426383419768841,1.5492319980694447,5.9195249996264465,0.0
1704659067,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,76,76,2,1.8426383419768841,1.5492319980694447,5.9195249996264465,0.0
1704659068,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,77,77,2,1.839622714202972,1.5492319980694447,5.9195249996264465,0.0
1704659069,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,77,77,2,1.839622714202972,1.5492319980694447,5.9195249996264465,0.0
1704659070,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,77,77,2,1.839622714202972,1.5492319980694447,5.9195249996264465,0.0
1704659071,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,78,78,2,1.8381998332374796,1.5492319980694447,5.9195249996264465,0.0
1704659072,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,78,78,2,1.8381998332374796,1.5492319980694447,5.9195249996264465,0.0
1704659073,1,,Aggregated,0.400000,0.400000,2,2,2,2,2,2,3,6,6,6,6,79,79,2,1.8346787467554706,1.5492319980694447,5.9195249996264465,0.0
1704659074,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,80,80,2,1.8374495749412745,1.5492319980694447,5.9195249996264465,0.0
1704659075,1,,Aggregated,0.500000,0.500000,2,2,2,2,2,2,3,6,6,6,6,80,80,2,1.8374495749412745,1.5492319980694447,5.9195249996264465,0.0
